filename,label
train/6e4ab5e5-97ed-4245-9ecc-f6a844487ff4.png,Прямо
train/34f858f6-f209-4eac-a921-947307e7cd8c.png,Прямо
train/670042a4-89c2-45c5-9687-c621f028c35b.png,"Налево+Прямо,Направо+Прямо"
train/03646b3b-de3a-439e-85a1-cb47b77b8646.png,"Направо+Прямо,Направо"
train/76ded36b-a7d3-4334-ba3e-61eef704bc72.png,Налево+Прямо
train/21920fe6-9ea7-4315-bb5a-81501c992e75.png,Налево
train/c2e1dab2-3176-43de-9a91-5bea759d9a36.png,"Налево,Налево,Направо"
train/1cf02a63-f579-45aa-ad97-088cacc3a697.png,Прямо
train/db25c459-64ef-40b5-b6aa-66de65bc0d46.png,Налево
train/1a3a627b-8259-4ce5-95c1-7fceddef2f32.png,"Налево,Налево,Направо+Прямо"
train/995f0da8-60a3-4de8-aa22-539612e732d5.png,Прямо
train/3319fbf7-b386-4dda-8a42-5ae02f79a05a.png,"Прямо,Направо+Прямо"
train/62c7a704-872a-462f-a38a-5a019c563fe8.png,"Налево,Направо+Прямо"
train/85feb9e1-029a-4b5d-9743-87c64fa9dde3.png,Прямо
train/f3c2aa65-d416-4543-94be-c63acbbf689a.png,Направо
train/93905a23-7e56-43ef-91c4-a8af9ef227d4.png,"Прямо,Направо"
train/c0e6f833-8c4a-42f8-b301-97a410a5ec3d.png,Прямо
train/3f2275b6-4a00-4545-88ee-608163155374.png,"Налево,Направо+Прямо"
train/b4f608d6-d81f-4b68-99ac-de854d20a243.png,"Налево,Направо+Прямо"
train/c1006997-f748-411d-9082-057f8b947e96.png,Направо+Прямо
train/d17473e9-9ab6-4e0f-a6bf-cd34b1a02315.png,"Налево,Прямо"
train/58e1de25-8091-437f-b7ea-2d61420d6008.png,"Налево+Прямо,Направо"
train/f391c1c3-e803-48a1-8371-f2cf1712e7e4.png,"Налево,Налево+Направо"
train/8e864709-f19b-4169-9330-ba1470279e85.png,"Налево,Направо+Прямо"
train/cd3643a1-6f98-44a3-a925-a6fb8f031aa6.png,"Налево,Направо+Прямо"
train/1a07f1ac-ca83-4587-a7b5-28d278b16165.png,"Налево+Прямо,Направо"
train/4cf3119c-e2f7-48fa-9e7a-bc06f8daf00a.png,Слегка направо
train/de408a13-9692-4d5a-b4bb-f16563f3474d.png,Прямо
train/8cf45e1e-01c8-4b93-b760-c2d64b8b44ae.png,"Налево,Прямо,Прямо"
train/ef73de3a-462b-4456-835d-7cff1e850985.png,"Налево,Направо+Прямо"
train/09a22f0e-798c-4650-bb73-91343afc2ac4.png,"Прямо,Прямо,Направо"
train/ba98dc8b-09e3-485c-b02f-6aa5cd6c8707.png,Направо
train/0ca8bb48-2448-409b-9725-6c90c4420441.png,Прямо
train/d323eff7-0d71-48d7-879c-5456557ecd1b.png,"Направо,Направо"
train/bb005dac-52b3-45d1-8b03-1173db230ab5.png,Прямо
train/76a914dd-28b6-4e5f-9b78-b5c742e93c76.png,Прямо
train/973a419a-0f3d-442c-8ced-c0356416e872.png,Прямо
train/722c05e1-2646-4854-83c0-950449d4897a.png,"Налево,Налево+Направо"
train/7c34a60f-908b-44f2-8863-c100f91dc4a7.png,Прямо
train/f94e97f1-2a91-42b6-aec4-2bdb4ba8927f.png,"Прямо,Направо+Прямо"
train/86992a4f-65d3-4f1c-91b9-aa98e2a49eb5.png,Прямо+Слегка налево
train/80d23548-876f-4649-a686-1dcc9637f406.png,Прямо
train/48cf5d0d-e150-4ec3-b583-95ef5db51816.png,"Налево+Прямо,Направо"
train/834b6611-8cfa-4945-8bd0-84f993b8c4d3.png,Прямо
train/5d1f9cf0-106d-49d0-8cde-d2e41c5e795c.png,"Налево,Направо"
train/8e87e102-2de4-41de-8705-c0f5548732d0.png,Налево+Прямо
train/b4dac27b-8f8d-4944-89b5-93db9210ecd0.png,Прямо
train/93c44dbe-eaa2-4293-b909-8710e1d05b54.png,"Налево+Прямо,Прямо"
train/24e2cfed-bb74-421d-9898-65a783d0511e.png,"Слегка направо,Слегка направо"
train/64e7b4d6-a25b-47b4-a0ec-7be2dd08e0a0.png,Направо
train/11ccd9ef-2865-41bc-88c6-9f27cb3325d8.png,Направо
train/3a90c8e9-b18d-4760-b2cd-7529bc004f9d.png,"Налево+Прямо,Прямо"
train/88bbd8d4-580b-488f-aefc-0db4d1efe568.png,"Прямо,Прямо,Направо"
train/4ba96df1-c405-4920-b03c-7ca201a2d2a5.png,"Прямо,Прямо"
train/0c3d9eee-6079-4eb3-8b6b-b764a425b82d.png,Направо
train/382b7a48-e7ee-4cfd-a720-5f3786cfe8b7.png,"Прямо,Прямо,Направо"
train/0033eb01-94c2-479b-bdb9-79cf3103a68e.png,"Прямо,Прямо,Направо"
train/c681d5ff-4dbc-4916-83b4-cde875782b5d.png,"Налево,Направо"
train/c78d986b-c8a9-418a-93cf-d639467d8f8d.png,Прямо
train/6257905a-5f44-49b8-9b69-9e4cfd6786a7.png,Направо
train/38e234e2-b45a-4ee3-8679-d114169c33ab.png,"Прямо,Направо+Прямо"
train/4d11d710-650d-4ac2-877d-4dd7542439eb.png,"Налево+Прямо,Направо+Прямо"
train/b6d7f20c-a5da-4563-b96a-dff260fe9505.png,Направо
train/1fcad0b9-4212-48c4-9a6f-c7dd80788499.png,Налево
train/b5226722-2cb9-4833-881a-099300ceeaf5.png,"Прямо,Прямо,Направо"
train/f7be7b2c-cc90-4977-8199-7728ee2df287.png,"Налево,Прямо"
train/b2319d40-0fa6-4474-8c92-36dda0ce7fbc.png,Прямо
train/ea9a6eef-7fef-46b5-97cf-bd17b837cd90.png,Прямо
train/d3ce690f-e17e-4929-9ee2-a156aaca83fe.png,Направо+Прямо
train/ccf21a7a-f614-4d6a-b6b2-6f361929433a.png,"Прямо,Направо+Прямо"
train/74c2e9ec-43f5-41bc-be5d-e691ff8da60a.png,"Налево,Прямо"
train/00a6eef2-8fcb-48d6-b3a1-1eed9d2500ef.png,Слегка направо
train/b5fd866c-e3e7-4477-888a-fb055c7525cc.png,"Налево+Прямо,Направо"
train/2ed8059a-43fa-468c-984f-80a9b832cde1.png,Направо+Прямо
train/e8902560-4e53-4ceb-8796-bd9896e42d25.png,"Прямо,Прямо,Направо"
train/38f3c4ca-aac9-4328-b64d-514a3bfbc8b6.png,"Налево,Прямо,Прямо"
train/01de0076-0439-433c-adb0-5501f96c0220.png,"Налево,Налево"
train/cef669b9-1783-4901-879c-fca9ad430744.png,Направо
train/f4e0442b-56a1-4ca6-a093-6f0dd3c92106.png,Прямо
train/61cb99bb-44d0-4580-a88f-0d8c9e935f4b.png,Направо
train/8f5a63cf-69e4-4e7a-ab46-3e9231081b99.png,Прямо+Слегка направо
train/c8d5b30c-c6f3-4ec1-94a8-6a3be1dfc57e.png,"Налево,Направо+Прямо"
train/40eb0950-79e3-41dc-b1d7-eeb33c811244.png,Прямо
train/c8729375-68f8-424b-8ee6-b748dfb018e2.png,Налево
train/408c30f2-51ca-4134-994a-09ae5fddfe5e.png,Прямо
train/ebc5e2e3-4192-47ae-96a0-94b446a2f2a9.png,"Налево+Прямо,Направо"
train/b3bb8f08-d58f-48a7-8eb0-c850522bc06d.png,Направо
train/f1e6638d-e24d-4756-b38e-405d00bdfc2e.png,"Налево+Прямо,Направо"
train/81561912-7c6f-4d8d-bab1-0a17b0fc2b93.png,"Налево,Прямо,Прямо"
train/f7ee7a6e-5f20-4d9b-99c0-d8465a6d06cf.png,Прямо
train/61436e1d-9111-439f-8678-c04fbf4fbfc4.png,Прямо
train/97cb04da-c83a-4708-9a4b-2b0ae320f2b0.png,Направо
train/fabe87b8-ffe9-403f-b6a7-edb4cbd5d166.png,"Налево,Направо+Слегка направо"
train/08bf0a32-15cb-4aa3-8edc-22cd360f9eb5.png,"Налево+Прямо,Направо+Прямо"
train/df50cb1c-5edb-43f7-9d17-837eca23e659.png,"Налево+Прямо,Направо"
train/65ca5c53-6221-446c-8935-c9a3ec7697f8.png,"Направо,Направо"
train/9ce32571-ae49-40fe-933c-c7addfd0945a.png,Прямо
train/aef3c3f8-e0be-4f50-8439-9fdc6f275937.png,Направо
train/0ae97ccd-a300-4216-99b5-0a980c12fa9b.png,"Налево,Прямо"
train/5f7349cb-7b1a-4b50-acfa-1cec656e23ca.png,Направо
train/7e755c62-918d-4e11-bab2-12f2db3c7230.png,"Прямо,Направо"
train/03adca1f-52f1-4991-a0d9-0943015b86a1.png,Направо
train/abd204b5-b6bf-4310-8dbc-c222354e5114.png,"Прямо,Прямо,Направо"
train/88af173b-36bd-4ebb-aa5b-79bcd2698812.png,Налево
train/41aa2091-942a-4fc8-94f5-94846d3ef52b.png,Прямо
train/6b6c3a57-639c-4202-81ef-08c9be131567.png,"Налево+Прямо,Прямо"
train/e4aeee95-e180-4852-954e-c790adfbfc63.png,Налево+Направо
train/4d52363e-ce54-40aa-ae4d-a1988f11e338.png,Налево
train/d4f1c8f1-4e60-44bd-9780-a6fd53cdaad7.png,Прямо
train/d08d624b-112a-472e-a126-4c730d45d6e7.png,"Налево,Прямо,Направо+Прямо"
train/947bdee3-684c-43ee-ad52-f664aa6d5013.png,"Налево+Прямо,Прямо"
train/8b378aeb-5eaa-468d-b101-3b09b6e09dd4.png,"Налево,Направо+Прямо"
train/d07575e6-01e4-4e47-93f5-f9dd687f193f.png,Налево
train/ee7b27c5-b0d1-46e2-9823-916061eb539c.png,"Налево+Прямо,Прямо,Направо+Прямо"
train/8c90142f-269d-4160-94e7-ca14a1c16785.png,Налево
train/2901c783-902e-407f-b260-fcc3963797f8.png,Слегка направо
train/df54ecc6-3c1b-4a2a-972e-2dd7c749e3b8.png,Прямо
train/37c12c4b-ab2e-4e84-9cf3-4f5a46686c2e.png,Налево
train/c9c1f8c9-e357-43a1-ac58-795f7114ffd4.png,Направо+Прямо
train/49d8f545-728e-48ca-8176-0759c3ed2df1.png,Направо+Прямо
train/e262bf4d-bdff-4a07-acef-2da3193c01cb.png,"Прямо,Прямо,Направо"
train/6bb4837e-00aa-4a43-aac8-e47e05b93e98.png,Прямо
train/96e4bd13-f600-4395-9bcc-2560f955d38a.png,"Налево+Прямо,Направо"
train/a5a10698-4aad-49a4-9b7d-f7a7af46d878.png,Налево
train/24dc1fe9-c054-4afb-96cd-20b0b7895869.png,"Налево,Прямо"
train/f3dfc9cc-556f-4df3-baa7-03b2450c78cc.png,Направо
train/300abd78-5067-4ccb-94e0-24c8134c5187.png,Прямо
train/f4f42cb5-cdf4-4ae4-9b14-ca96ac9c4c60.png,"Прямо,Направо"
train/ba56b84f-c5e3-4ae1-9f18-5294d8203f6f.png,Прямо
train/5e3b48f1-22aa-47cb-b761-89d49ece9329.png,Прямо
train/330574cf-aca4-4e3e-b881-fc6a17b70998.png,"Прямо,Направо+Прямо"
train/3b2ac3be-4410-4820-aead-5ee9d177eb82.png,"Прямо,Прямо,Направо"
train/3c0c8aa1-3e7f-4090-91ce-fb83cf7320d5.png,"Прямо,Прямо,Направо"
train/29775921-e6fb-48c8-9cb7-5fa257e18bce.png,"Налево+Прямо,Направо+Прямо"
train/9f675c34-ecbd-4c27-a0ff-ee36e99dab13.png,Слегка направо
train/4e016a2a-3f18-4d13-82c3-a59ef71813c3.png,"Налево,Прямо"
train/2e2e7897-cdad-41a2-8ce2-89ea2ab4c015.png,Прямо
train/9c850d92-c948-4cdc-b19f-028e79ee5d47.png,Прямо
train/3039fbcd-5666-41d4-be68-93f4120d50e8.png,Прямо
train/4b1f7ad2-072c-4d3a-a43a-00a8287441ea.png,Прямо
train/f43ae111-dca3-4da8-8bfb-26014a982ae5.png,Налево+Прямо
train/b60529ac-decd-428a-b6e2-cb821c07ab22.png,"Налево,Прямо"
train/556c3244-1829-4031-b60e-f81ba5d7b997.png,Прямо
train/ae0139b0-76f4-4d2c-95fb-860e5bad0bf4.png,"Прямо,Прямо,Направо"
train/1f65420e-0901-4c3b-bb6e-688c560f8460.png,"Прямо,Прямо+Слегка направо"
train/e9bcdbc2-7dcf-49c5-a095-fd91d6779c9e.png,Прямо
train/ad65dbbd-e569-40d8-b49f-e8917f619b79.png,Прямо
train/4e5c66bc-61ee-45d2-ac1c-1f0a64d66200.png,"Налево,Прямо"
train/4532d331-bfef-45c6-8370-01fa3b33e545.png,"Прямо,Направо"
train/ddbc66cb-f039-4ae2-9405-67fc7887510d.png,"Прямо,Прямо,Направо"
train/6fe94f5d-0206-4577-893d-6ace9288f39d.png,Прямо
train/14579d1f-f450-4f8b-969a-07f2f838d2ea.png,Прямо
train/5cd3d89e-0f99-4eb7-b46a-0ba5b28461c7.png,Прямо
train/42129fed-4be5-4194-9487-43f79764777f.png,"Налево+Прямо,Прямо,Направо"
train/14cd6206-5277-48a3-83d3-5d9e220f7788.png,"Налево,Направо+Прямо"
train/c063d692-2845-4c55-94e6-b54f76d6839c.png,"Прямо,Направо+Прямо"
train/54f60b1f-c3aa-492d-bed1-5d29db14d279.png,Прямо
train/71fc3ff3-cf68-4aff-951c-6dfd31f7e580.png,"Налево,Направо+Прямо"
train/0d3708f3-2b36-4766-8c2a-1128803627de.png,"Налево,Прямо,Направо"
train/0de41872-bb80-4004-9fe4-8a105a0007fa.png,Слегка направо
train/442883c4-3818-42e7-b137-b796da6ac660.png,"Прямо,Прямо,Направо"
train/fd07e820-4a7d-4a82-aa1a-05454eb66886.png,Направо
train/9954b77e-445a-4a24-9687-770220007cd9.png,"Налево,Направо+Прямо"
train/9c4609db-7b13-4f19-b4ea-5461abef7fc0.png,Прямо
train/0f235f10-c66e-48c9-8ccd-1e7956e4ddf9.png,Направо+Прямо
train/9b9438cb-ca22-400b-ac97-0d409ef65017.png,"Налево,Направо+Прямо"
train/3a886661-8dfa-4669-95a1-50a8317098aa.png,Направо+Прямо
train/47d46e64-03fe-4bd0-87d5-ee11cd1359f0.png,Налево+Прямо
train/3eeedf26-e6a9-4008-b20b-fcef0a136024.png,"Прямо,Направо+Прямо"
train/8a050de9-2953-4790-9ea4-0b41a1b18fa7.png,"Налево,Направо+Прямо"
train/3556eb7f-a656-43c3-a26c-1caafa796c88.png,"Прямо,Прямо,Направо+Прямо"
train/c4d05f0e-4c8e-4d64-b978-1f3c09f86487.png,"Прямо,Направо"
train/2999ba44-d824-4d2f-b7fd-0179352761ec.png,"Прямо,Прямо,Направо"
train/fb9d7049-2c8b-4402-90b9-ac4a3440d393.png,Прямо
train/0c040375-dc56-4538-ac00-c478e278a013.png,"Слегка налево,Слегка налево+Слегка направо"
train/d7b155d9-3b84-42d5-8ebd-521a2538c1af.png,Прямо
train/b0c10f68-c157-4c9f-91f6-e44b50af1f86.png,"Прямо,Направо"
train/1e70937c-4304-4d30-88a4-e1b9ba7741db.png,Налево+Направо
train/a79b7b6f-15dc-4e54-9796-6c0846f38d04.png,Прямо
train/2b91ca8a-1fc6-4691-9856-e8c1fcacc134.png,"Налево+Прямо,Направо"
train/6dbca739-a1e7-47cd-a28d-f143e41af369.png,Прямо
train/3ba6e34e-38c1-47ee-93df-cad96b7c1e7f.png,Налево
train/933afc8c-44c8-40fd-bc11-5b403e03203e.png,"Налево+Направо,Направо"
train/2c475aad-baec-4399-9aee-b0e5ddc3002a.png,"Налево,Направо+Прямо"
train/60fd5929-f719-44d7-8647-82c9449c0bbd.png,"Прямо,Прямо,Направо"
train/e04c6a5a-912d-45ec-a2de-e4f44614ec8d.png,"Прямо,Прямо,Направо"
train/93b14ac3-7980-4390-ba29-fafc43e7da00.png,"Налево+Прямо,Слегка направо"
train/91cc70aa-2482-4690-bb67-7faaa248340b.png,"Налево,Направо"
train/8b5f9fb7-db34-454c-90a0-2fcf9c2b26ad.png,Налево
train/cd55744f-21e7-44a4-81ae-3369bf5a0a95.png,Направо
train/083898a5-3d94-40f4-bf93-9ff313b7981c.png,Налево+Прямо
train/5e095062-562a-4ca2-b99f-166516a13e1a.png,Направо+Прямо
train/6b57e132-a65c-4bb9-a566-ddeab16c7888.png,"Налево+Прямо,Прямо,Направо"
train/e38a3974-f38f-43b2-8fee-7d0f2bc83363.png,"Налево,Направо"
train/231fc99a-1f3c-4aff-b7ae-10e2d8b10ced.png,Прямо
train/4b2d41e7-b169-446d-91ff-4589faae54a6.png,Прямо
train/b5334c8e-f4b1-48e3-ae57-710ef5bdfa2e.png,Прямо
train/69964036-e9a6-4fbb-bb92-0a0a4a13f570.png,"Прямо,Направо"
train/cd8a8bd1-df19-4acc-bf4c-d46c4c306551.png,"Налево+Прямо,Прямо,Направо"
train/51e5961a-d713-4eca-99b7-f092a89c4857.png,"Прямо,Направо"
train/98ec3b8d-757a-4ac7-ad14-de1fdf9fe60f.png,Налево
train/7216d252-169d-4aee-b4cd-646cc71f065a.png,Налево
train/cfe700ef-fafb-478b-9d6a-e5ad5f81e790.png,Слегка направо
train/73291b96-ebfd-4eb3-b247-ec3946648cb2.png,Направо+Прямо
train/0bb14deb-83db-4aa6-bbdd-f1efac2fb307.png,"Налево+Прямо,Направо+Прямо"
train/a3e08312-1f57-49c5-87a8-140e2b237c39.png,"Налево,Направо+Прямо"
train/7978884e-87f2-4227-818d-532023a529b3.png,Прямо
train/6a3e3ad7-e996-4d22-aca9-c318432049d0.png,Прямо
train/bd7e5d75-f7c7-45a2-9cc4-c04aa0ecd535.png,Налево+Прямо
train/d1772e75-d965-4f06-a3a6-74b0c4035994.png,Прямо
train/6ef1de5e-07ed-46e5-8c0b-7d3b26f2263f.png,"Налево+Прямо,Прямо"
train/dbd90900-9239-4793-8542-3eb78485c5d0.png,Налево+Прямо
train/6ebf7510-19ae-470a-bba9-9c6064be4ae8.png,"Налево,Прямо,Направо+Прямо"
train/4ea1b65d-00e1-40d6-ab5f-d1d35586bbd1.png,Прямо
train/9cbd088c-c954-42de-9741-eff2fedea308.png,Прямо
train/d6b73985-4f28-41e5-9b7d-f08c1164fa00.png,Направо
train/3e64c12b-468e-463a-bc9a-841038d53d6a.png,"Налево,Направо+Прямо"
train/42be1fbc-b5fc-441d-a829-cc4095396870.png,"Налево+Прямо,Прямо"
train/5cefed14-2940-4725-8c39-2ab9847e7960.png,"Прямо,Направо"
train/fcbe8a81-af01-4d4d-836a-852336211b26.png,"Налево,Прямо,Направо+Прямо"
train/1d600200-5b8f-4cb2-a22d-fd3c63c049f3.png,Прямо
train/c77a86aa-bfd6-48ae-92a5-7cf9bd041304.png,Прямо
train/94c3a698-4592-4220-9bd7-df3aaf0b7957.png,Налево
train/d762b981-6a7c-4df5-a134-a0037f6d521f.png,"Прямо,Направо"
train/7d0ba959-dd39-4f19-a703-6f4fc819ce6b.png,Прямо
train/c5b4f640-8e8b-4fe0-8bea-c6d9e078e2ee.png,"Прямо,Направо"
train/5949b4eb-f4f8-4d60-a6ae-0a68426c47e8.png,Слегка направо
train/f8ef2378-2e10-4992-bffc-68232b3536cf.png,Прямо
train/200fc8dc-9ba7-4089-88dd-16caa0ec51f1.png,"Прямо,Направо"
train/8a16b7db-b262-418b-87db-88b66c2a606d.png,Прямо
train/8252739c-ddb0-4d1d-b722-585add2c46da.png,Прямо
train/b8610081-bc42-432e-96c9-5ccab7ea37a8.png,"Налево,Направо+Прямо"
train/d46f08a2-9a81-4384-9282-3f12a13dce53.png,"Слегка налево,Слегка направо"
train/22cc974e-ec8c-4464-bceb-184b9bf1868b.png,"Прямо,Прямо,Прямо,Слегка направо"
train/8c5549b2-1843-45f9-af15-1ba0e100b4c0.png,"Прямо,Направо"
train/71a7d7e0-cdd8-4519-990c-1b3fe6852093.png,"Налево+Прямо,Направо+Прямо"
train/4ca2561b-a2a7-4880-ae9e-80fd83e1613d.png,"Прямо,Направо+Прямо"
train/c427a97b-b198-47bb-a678-8822b800c531.png,Прямо
train/5c66416f-26e0-4181-b96c-11c23e45936b.png,Слегка направо
